ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,topic
664,Como É Que a Gente Fica,musica664,musica664_trecho3,"Eu esbarrei no seu olhar Tropecei no seu beijo Colei no seu rosto Eu queimei a língua Foi na ponta do queixo, me acertou de jeito Olha eu na sua vida Pensa, explica, como é que a gente fica? Como é que a gente fica?",Henrique & Juliano,2015,45,https://www.letras.mus.br/henrique-e-juliano/como-e-que-a-gente-fica/,-1
664,Como É Que a Gente Fica,musica664,musica664_trecho4,Entre uma boca e outra uma dose e outra Toda madrugada nessa vida louca Nem passou pela cabeça me apaixonar,Henrique & Juliano,2015,20,https://www.letras.mus.br/henrique-e-juliano/como-e-que-a-gente-fica/,-1
386,Como Faz Com Ela,musica386,musica386_trecho4,"Se quando beija, morde a boca dela Fala besteira no ouvido, como faz comigo Tudo o que eu preciso É saber se você faz amor comigo como faz com ela, ôôô Se é melhor com ela",Marília Mendonça,2015,36,https://www.letras.mus.br/marilia-mendonca/como-faz-com-ela/,-1
1275,Como Não Me Apaixonar,musica1275,musica1275_trecho3,"Tenho a certeza e aquela incerteza Não existe mais, ficou pra trás O meu pensamento, vive e pensa todo tempo E me pede mais, eu vou atrás",Jorge & Mateus,2015,27,https://www.letras.mus.br/jorge-mateus/como-nao-me-apaixonar/,-1
321,Como Um Anjo,musica321,musica321_trecho3,Linda menina Com olhar inocente e malícia Desejo e tentação Que me cobre de amor e carícia Vencendo a solidão Só você pra me fazer feliz Ai! Ai! ai! ai! ai!,César Menotti & Fabiano,2005,31,https://www.letras.mus.br/cesar-menotti-e-fabiano/235658/,-1
321,Como Um Anjo,musica321,musica321_trecho6,"Linda menina Com olhar e inocente, malícia Desejo e tentação Que me cobre de amor e carícia Vencendo a solidão Só você pra me fazer feliz Ai! Ai! ai! ai! ai!",César Menotti & Fabiano,2005,31,https://www.letras.mus.br/cesar-menotti-e-fabiano/235658/,-1
750,Compensa Me Amar,musica750,musica750_trecho2,"Eu sei lá se de repente A gente consegue parar, nem que seja uns minutos Pra conversar e acertar Passar por cima dos problemas e resolver tudo",Henrique & Juliano,2015,27,https://www.letras.mus.br/henrique-e-juliano/compensa-me-amar/,-1
750,Compensa Me Amar,musica750,musica750_trecho4,E depois que a nossa cama esquentar Cê vai ver que compensa me amar E no chão da nossa sala vai rolar Cê vai ver que compensa me amar,Henrique & Juliano,2015,29,https://www.letras.mus.br/henrique-e-juliano/compensa-me-amar/,-1
750,Compensa Me Amar,musica750,musica750_trecho8,E no chão da nossa sala vai rolar Cê vai ver que compensa me amar E no chão da nossa sala vai rolar Cê vai ver que compensa me amar,Henrique & Juliano,2015,30,https://www.letras.mus.br/henrique-e-juliano/compensa-me-amar/,-1
1285,Complicados Demais,musica1285,musica1285_trecho2,Acreditei na força do teu querer Mas o ciúme foi maior que você Ressentimentos cegou minha visão Aquele amor virou antiga paixão,Paula Fernandes,2009,22,https://www.letras.mus.br/paula-fernandes/1498434/,-1
1450,Conquistando o Impossível,musica1450,musica1450_trecho1,"Acredite, é hora de vencer Essa força vem de dentro de você Você pode até tocar o céu se crer",Luan Santana,2011,20,https://www.letras.mus.br/luan-santana/1792480/,-1
1450,Conquistando o Impossível,musica1450,musica1450_trecho2,"Acredite que nenhum de nós Já nasceu com jeito pra super herói Nossos sonhos a gente é quem constrói É vencendo os limites, escalando as fortalezas Conquistando o impossível pela fé",Luan Santana,2011,31,https://www.letras.mus.br/luan-santana/1792480/,-1
1450,Conquistando o Impossível,musica1450,musica1450_trecho3,"Campeão, vencedor Deus dá asas, faz teu voo Campeão, vencedor essa fé que te torna imbatível Mostra seu valor",Luan Santana,2011,19,https://www.letras.mus.br/luan-santana/1792480/,-1
1450,Conquistando o Impossível,musica1450,musica1450_trecho4,Acredite que nenhum de nós Já nasceu com jeito pra super herói Nossos sonhos a gente é quem constrói É vencendo os limites escalando as fortalezas Conquistando o impossível pela fé,Luan Santana,2011,31,https://www.letras.mus.br/luan-santana/1792480/,-1
1450,Conquistando o Impossível,musica1450,musica1450_trecho7,"Campeão, vencedor, Deus dá asas, faz teu voo Campeão, vencedor, essa fé que te torna imbatível Mostra o seu valor",Luan Santana,2011,20,https://www.letras.mus.br/luan-santana/1792480/,-1
1336,Contar Pra Quê?,musica1336,musica1336_trecho2,"Se a gente acredita Tudo conspira a favor Pra tudo tem seu tempo e esse é o nosso tempo A escolha é sua Mas pensando bem, eu vou falar",Henrique & Juliano,2015,29,https://www.letras.mus.br/henrique-e-juliano/contar-pra-que/,-1
1336,Contar Pra Quê?,musica1336,musica1336_trecho3,Contar pra quê? Ninguém precisa entender Que quando a cidade dorme A gente sai pra se ver,Henrique & Juliano,2015,17,https://www.letras.mus.br/henrique-e-juliano/contar-pra-que/,-1
1336,Contar Pra Quê?,musica1336,musica1336_trecho4,"E ali debaixo das luzes Nos muros, escrevo Meu nome, seu nome Pro mundo saber",Henrique & Juliano,2015,15,https://www.letras.mus.br/henrique-e-juliano/contar-pra-que/,-1
1336,Contar Pra Quê?,musica1336,musica1336_trecho6,"E ali debaixo das luzes Nos muros, escrevo Meu nome, seu nome Pro mundo saber Contar pra quê?",Henrique & Juliano,2015,18,https://www.letras.mus.br/henrique-e-juliano/contar-pra-que/,-1
1559,Conto de Fadas,musica1559,musica1559_trecho3,Então te conquistei E desse seu amor que eu provei Te coloquei no mundo de ilusão Depois que me entregou seu coração,Israel & Rodolffo,2012,22,https://www.letras.mus.br/israel-rodolfo/1986805/,-1
444,Contramão,musica444,musica444_trecho4,Conheci o amor Só de te olhar Tava quase congelando Você veio pra esquentar Conheci o amor E ele me fez ver Que eu voei tempo demais Deixa eu pousar em você,Gustavo Mioto,2017,32,https://www.letras.mus.br/gustavo-mioto/contramao/,-1
444,Contramão,musica444,musica444_trecho8,Conheci o amor Só de te olhar Tava quase congelando Você veio pra esquentar Conheci o amor E ele me fez ver Que eu voei tempo demais Deixa eu pousar em você Deixa eu pousar em você Deixa eu pousar em você,Gustavo Mioto,2017,42,https://www.letras.mus.br/gustavo-mioto/contramao/,-1
967,Conveniência,musica967,musica967_trecho3,"Eu só mandei mensagem, amor Pra saber se tá tudo bem Se não tá com saudade, eu tô Me responde, o seu coração é de quem? Pode tentar fazer ciúmes que eu não ligo A gente é caso velho, é amor antigo",Hugo & Guilherme,2018,42,https://www.letras.mus.br/hugo-guilherme/conveniencia/,-1
1405,Copinho,musica1405,musica1405_trecho1,"Co-co-co-copinho descartável Me usou, amassou e jogou fora E agora, meu amor, o que é que eu faço Sem você o meu coração chora",Henrique & Diego,2013,24,https://www.letras.mus.br/henrique-diego/1805939/,-1
1405,Copinho,musica1405,musica1405_trecho5,Mas tá difícil pra ganhar seu coração Tá difícil pra viver sem essa paixão Mas tá difícil pra ganhar seu coração Tá difícil pra viver sem essa paixão,Henrique & Diego,2013,28,https://www.letras.mus.br/henrique-diego/1805939/,-1
1576,Copo De Vinho (Você Você Você),musica1576,musica1576_trecho2,Eu e minha namorada A gente tava agarradinho Até que o meu amor Bebeu um copo de vinho,Zé Ricardo e Thiago,2012,18,https://www.letras.mus.br/ze-ricardo-thiago/1921616/,-1
1576,Copo De Vinho (Você Você Você),musica1576,musica1576_trecho3,Ela perde o controle Ela fica animadinha Ta todo mundo olhando A minha patricinha,Zé Ricardo e Thiago,2012,14,https://www.letras.mus.br/ze-ricardo-thiago/1921616/,-1
1576,Copo De Vinho (Você Você Você),musica1576,musica1576_trecho4,Ta chapada ta doidona Ta descendo até o chão Eu to pagando mico Olha que situação,Zé Ricardo e Thiago,2012,16,https://www.letras.mus.br/ze-ricardo-thiago/1921616/,-1
379,Cor de Ouro,musica379,musica379_trecho1,"Nunca pensei que um dia fosse ser assim Você chegou sem dizer nada, tomou conta de mim Antes de você chegar só tinha solidão Somente marcas e feridas no meu coração Amor você é tudo que eu preciso Com você eu tô no céu, eu tô no paraíso",Gusttavo Lima,2008,48,https://www.letras.mus.br/gusttavo-lima/1612175/,-1
379,Cor de Ouro,musica379,musica379_trecho4,"Nunca pensei que um dia fosse ser assim Você chegou sem dizer nada tomou conta de mim Antes de você chegar só tinha solidão Somente marcas e feridas no meu coração Amor você é tudo que eu preciso Com você eu tô no céu, eu tô no paraíso",Gusttavo Lima,2008,48,https://www.letras.mus.br/gusttavo-lima/1612175/,-1
944,Coração Apertado,musica944,musica944_trecho2,Eu tô vendo as horas passar E aqui dentro tudo faz lembrar Tem seu cheiro Grudado no meu cobertor,Thaeme e Thiago,2014,19,https://www.letras.mus.br/thaeme-thiago/coracao-apertado-2/,-1
944,Coração Apertado,musica944,musica944_trecho3,E já é madrugada Já bate o desespero Não vou ficar em casa Pra ver se eu te esqueço,Thaeme e Thiago,2014,19,https://www.letras.mus.br/thaeme-thiago/coracao-apertado-2/,-1
944,Coração Apertado,musica944,musica944_trecho6,Se der um sorriso não vou resistir Sua boca dizendo te quero pra mim Que me esperou Que tava com saudade amor,Thaeme e Thiago,2014,22,https://www.letras.mus.br/thaeme-thiago/coracao-apertado-2/,-1
44,Coração Bandido (part. Maiara & Maraisa),musica44,musica44_trecho2,Coração bandido esse meu Vive traindo você Coração ingênuo é o seu Todo esse tempo sem perceber,Marília Mendonça,2020,17,https://www.letras.mus.br/marilia-mendonca/coracao-bandido-part-maiara-e-maraisa/,-1
44,Coração Bandido (part. Maiara & Maraisa),musica44,musica44_trecho7,Coração bandido esse meu Vive traindo você Coração ingênuo é o teu Todo esse tempo sem perceber,Marília Mendonça,2020,17,https://www.letras.mus.br/marilia-mendonca/coracao-bandido-part-maiara-e-maraisa/,-1
1228,Coração Calejado,musica1228,musica1228_trecho1,"Meus fracassos amorosos me afastam de ti Tenho medo de me iludir Eu já tive alguns amores, mas não tive amor E foi isso que me deixou",Jorge & Mateus,2018,27,https://www.letras.mus.br/jorge-mateus/coracao-calejado/,-1
1228,Coração Calejado,musica1228,musica1228_trecho2,"Com o coração calejado Morre de medo de se machucar Coração calejado Pra se entregar de novo, tem que escutar",Jorge & Mateus,2018,20,https://www.letras.mus.br/jorge-mateus/coracao-calejado/,-1
1228,Coração Calejado,musica1228,musica1228_trecho3,"Que você vai me amar com força Que a nossa saudade vai ser louca Se não for pra ser assim, esquece Se me quer mesmo pra você, promete",Jorge & Mateus,2018,28,https://www.letras.mus.br/jorge-mateus/coracao-calejado/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho1,"É que eu queria tanto que você ficasse Que ao invés de me soltar, você me abraçasse Dá só mais um pouquinho desse amor cigano Que segue me iludindo, e eu acreditando",Luan Santana,2022,32,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho2,"Fazer o que se ela roubou o meu juízo? Fazer o que se eu tô me sentindo vivo? Tirou o meu chão, me levou pro colchão E fez acampamento em outro coração",Luan Santana,2022,32,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho3,"Coração cigano, cigano Segue me enganando, mudando De cheiro em cheiro, de beijo em beijo E aqui no meu olhar morando, oh",Luan Santana,2022,22,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho4,"Coração cigano, cigano Segue me enganando, mudando De cheiro em cheiro, de beijo em beijo E aqui no meu olhar morando",Luan Santana,2022,21,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho5,Yeah (coração cigano) Segue me enganando,Luan Santana,2022,6,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho9,"Coração cigano, cigano Segue me enganando, mudando De cheiro em cheiro, de beijo em beijo E aqui no meu olhar, aqui no meu olhar",Luan Santana,2022,24,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho10,"Você não entra mais, chega Coração disse: Chega Mas por que meu Deus colocou numa só tanta beleza? E se eu chego à toa e vou tirando a roupa Se eu disser que não quero, ri, que essa piada é boa",Luan Santana,2022,41,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho11,"Coração cigano, cigano Segue me enganando, mudando De cheiro em cheiro, de beijo em beijo E aqui no meu olhar morando, coração cigano",Luan Santana,2022,23,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
144,CORAÇÃO CIGANO (part. Luísa Sonza),musica144,musica144_trecho12,"Coração cigano, cigano Segue me enganando, mudando De cheiro em cheiro, de beijo em beijo E aqui no meu olhar, e aqui no meu olhar morando",Luan Santana,2022,26,https://www.letras.mus.br/luan-santana/coracao-cigano-part-luisa-sonza/,-1
1330,Coração Só Vê Você,musica1330,musica1330_trecho3,Não consigo desviar meu olhar pra outro olhar Enxergar um novo amor Pode até acontecer Mas de tanto te querer coração só vê você,João Bosco & Vinícius,2009,24,https://www.letras.mus.br/joao-bosco-viniciusacustico/1451388/,-1
1330,Coração Só Vê Você,musica1330,musica1330_trecho4,"Fácil é dizer, difícil é conviver Sem você tudo é saudade, solidão Fácil é dizer, que é fácil te esquecer O difícil é convencer meu coração",João Bosco & Vinícius,2009,26,https://www.letras.mus.br/joao-bosco-viniciusacustico/1451388/,-1
1330,Coração Só Vê Você,musica1330,musica1330_trecho7,"Não consigo desviar meu olhar pra outro olhar Enxergar um novo amor Pode até acontecer Mas de tanto te querer, coração só vê você",João Bosco & Vinícius,2009,24,https://www.letras.mus.br/joao-bosco-viniciusacustico/1451388/,-1
1330,Coração Só Vê Você,musica1330,musica1330_trecho8,"Fácil é dizer, difícil é conviver Sem você tudo é saudade, solidão Fácil é dizer que é fácil te esquecer O difícil é convencer meu coração",João Bosco & Vinícius,2009,26,https://www.letras.mus.br/joao-bosco-viniciusacustico/1451388/,-1
1583,Criação Divina (part. Paula Fernandes),musica1583,musica1583_trecho2,"Fez o rio só pra se encontrar com o mar Deu o dom a minha voz e o meu cantar Fez a árvore, o fruto e a flor Fez o homem, a mulher e fez o amor",Zezé Di Camargo & Luciano,2012,37,https://www.letras.mus.br/zeze-di-camargo-e-luciano/criacao-divina/,-1
848,Cronômetro,musica848,musica848_trecho2,Assim que cê sair da minha vida E a porta da sala fazer: Pá! Essa tampinha aqui vai fazer: Cleck! E os segundos pra você se arrepender Vão ser contados nos seiscentos ml,Matheus & Kauan,2024,33,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
848,Cronômetro,musica848,musica848_trecho3,"Nos primeiros duzentos A espuma sobe no meu copo E você vai saindo sem ressentimento Ó meus gole, ó seu tempo Nos segundos duzentos Vai entrar no carro enquanto cai no choro Vai caindo no meu esquecimento Ó meus gole, ó seu tempo escorrendo",Matheus & Kauan,2024,44,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
848,Cronômetro,musica848,musica848_trecho5,Assim que cê sair da minha vida E a porta da sala fazer: Pá! Essa tampinha aqui vai fazer: Cleck! E os segundos pra você se arrepender Vão ser contados nos seiscentos,Matheus & Kauan,2024,32,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
848,Cronômetro,musica848,musica848_trecho6,"E nos primeiros duzentos A espuma sobe no meu copo E você vai saindo sem ressentimento Ó meus gole, ó seu tempo Nos segundos duzentos Vai entrar no carro enquanto cai no choro Vai caindo no meu esquecimento Ó meus gole, ó seu tempo escorrendo",Matheus & Kauan,2024,45,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
27,Cuida Bem Dela,musica27,musica27_trecho1,"Sabe aquela menina sentada ali? Com o olhar desconfiado, tão inocente Eu já fui doente naquela mulher Eu sei que agora ela deve tá olhando de lado Tão sem graça, vendo o presente e o passado Conversando de um assunto, ela já sabe qual é",Henrique & Juliano,2014,45,https://www.letras.mus.br/henrique-e-juliano/cuida-bem-dela/,-1
27,Cuida Bem Dela,musica27,musica27_trecho2,Esse é meu único aviso Se ela quis ficar contigo Faça ela feliz Faça ela feliz,Henrique & Juliano,2014,16,https://www.letras.mus.br/henrique-e-juliano/cuida-bem-dela/,-1
1137,Cuidar Mais de Mim,musica1137,musica1137_trecho1,"Eu vim falar do que eu perdi Que eu já chorei, do que eu vivi Porque eu amei, me entreguei E quantas vezes eu sorri Eu vim contar pro seu coração Que eu já provei da desilusão De um amor",Paula Fernandes,2012,40,https://www.letras.mus.br/paula-fernandes/cuidar-mais-de-mim/,-1
1585,Curtição,musica1585,musica1585_trecho1,"Chega fazendo de conta que não me conhece, não Sorri pra todo mundo me olha por um segundo Pra ver se tem minha atenção",João Bosco & Vinícius,2009,24,https://www.letras.mus.br/joao-bosco-viniciusacustico/1481906/,-1
1585,Curtição,musica1585,musica1585_trecho2,Se falo contigo me ignora Não quer me dar razão E diz pra todo mundo que vive me dando fora Que sirvo só pra curtição,João Bosco & Vinícius,2009,25,https://www.letras.mus.br/joao-bosco-viniciusacustico/1481906/,-1
1585,Curtição,musica1585,musica1585_trecho4,Assuma de vez Que quer me amar Quem desdenha quer comprar,João Bosco & Vinícius,2009,11,https://www.letras.mus.br/joao-bosco-viniciusacustico/1481906/,-1
1585,Curtição,musica1585,musica1585_trecho6,Quer me amar se entregar Não quer falar Que é meu seu coração E que não sirvo só pra curtição,João Bosco & Vinícius,2009,20,https://www.letras.mus.br/joao-bosco-viniciusacustico/1481906/,-1
970,Da Cor do Pecado,musica970,musica970_trecho1,"Corpo moreno, sarado, gostoso Da cor do pecado Me deixa maluco, me deixa pirado Ela é demais, demais",Fernando e Sorocaba,2009,18,https://www.letras.mus.br/fernando-sorocaba/1439184/,-1
970,Da Cor do Pecado,musica970,musica970_trecho3,"Falei pra ela que o lugar dela é do meu lado Mostrei pra ela que sou um homem apaixonado Vem ser só minha, beleza sobrenatural Você é linda, rainha do meu carnaval",Fernando e Sorocaba,2009,32,https://www.letras.mus.br/fernando-sorocaba/1439184/,-1
970,Da Cor do Pecado,musica970,musica970_trecho7,"Falei pra ela que o que eu sinto é infinito Mostrei pra ela que do meu lado é o paraíso Vem, incendeia Esse meu peito com paixão Me deixa louco, vai requebrando até o chão",Fernando e Sorocaba,2009,35,https://www.letras.mus.br/fernando-sorocaba/1439184/,-1
489,De Tanto Te Querer,musica489,musica489_trecho1,Larga tudo e vem correndo Vem matar minha vontade Já faz tempo que eu tô sofrendo Mereço um pouco de felicidade,Jorge & Mateus,2007,21,https://www.letras.mus.br/jorge-mateus/1068908/,-1
489,De Tanto Te Querer,musica489,musica489_trecho2,Larga tudo e vem correndo Pra eu mergulhar no teu sorriso Me arranca desse inferno Me leva pro seu paraíso,Jorge & Mateus,2007,20,https://www.letras.mus.br/jorge-mateus/1068908/,-1
489,De Tanto Te Querer,musica489,musica489_trecho5,"Chora com vontade de te ver Chora com saudade de você Chora às vezes eu nem sei por que Deve ser de tanto te querer Iê iê, de tanto amar você",Jorge & Mateus,2007,31,https://www.letras.mus.br/jorge-mateus/1068908/,-1
489,De Tanto Te Querer,musica489,musica489_trecho9,"Chora com vontade de te ver Chora com saudade de você Chora às vezes eu nem sei por que Deve ser de tanto te querer Iê iê, de tanto amar você Iê iê",Jorge & Mateus,2007,33,https://www.letras.mus.br/jorge-mateus/1068908/,-1
768,De Trás Pra Frente,musica768,musica768_trecho2,"Bobo, já sabendo que não vai dar certo Mas é bem pior não ter você por perto E se eu for errando assim, vai que eu acerto Vou adiando o fim só pra viver nesse presente incerto",Henrique & Juliano,2017,37,https://www.letras.mus.br/henrique-e-juliano/de-tras-pra-frente/,-1
768,De Trás Pra Frente,musica768,musica768_trecho3,"E se fosse ao contrário, do avesso ou de trás pra frente Esse amor começaria errado e terminaria bem E se fosse ao contrário, do avesso ou de trás pra frente Esse amor começaria errado e terminaria bem com a gente",Henrique & Juliano,2017,41,https://www.letras.mus.br/henrique-e-juliano/de-tras-pra-frente/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho1,"Já terminei meus estudos agora posso voltar Pra rever minha família, cuidar do gado e plantar Pra comer baião de dois Deitar na rede depois Tomar cana e namorar",Amado Edílson,2019,29,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho2,"Vou deixando aqui na Sampa, na capital da garoa Um forte abraço e um beijo pra uma meiga pessoa Que me deu muita atenção Quis me dar seu coração Mas eu falei numa boa",Amado Edílson,2019,34,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho3,Menina dos olhos negros igual asas de anum Não queira se apaixonar por um vaqueiro comum Hoje mesmo eu vou embora Eu sei que você me adora Mas vou lhe deixar no sul,Amado Edílson,2019,33,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho4,Já sinto o cheiro da terra só de pensar em voltar Já ouço o gado berrando esperando eu regressar Tem um chocalho tinindo Meu cachorro está latindo No terreiro a me esperar,Amado Edílson,2019,32,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho5,Vou rever a parentada e os vaqueiros da minha terra Vou lá no saco do junco só pra ver aquela serra Vou passar lá na salgada Pra rever a minha amada Porque eu sei que ela me espera,Amado Edílson,2019,38,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
774,Decide Aí,musica774,musica774_trecho1,"O relógio tá girando, tá girando Tá girando e eu aqui perdendo tempo Cheguei no meu limite, se não mudar sua postura Eu vou embora correndo",Matheus & Kauan,2016,26,https://www.letras.mus.br/matheus-kauan/decide-ai/,-1
774,Decide Aí,musica774,musica774_trecho6,"O relógio tá girando, tá girando Tá girando e você aí perdendo tempo, perdendo tempo Cheguei no meu limite, se não mudar sua postura Eu vou embora correndo",Matheus & Kauan,2016,28,https://www.letras.mus.br/matheus-kauan/decide-ai/,-1
1317,Deixa a Gente Quieto (part. Henrique & Juliano),musica1317,musica1317_trecho2,"Quem falou Que dois corpos não ocupam O mesmo espaço, nunca viu Nem de perto o nosso abraço",João Bosco & Vinícius,2016,18,https://www.letras.mus.br/joao-bosco-viniciusacustico/deixa-a-gente-quieto/,-1
1320,Deixa Ela Saber,musica1320,musica1320_trecho1,Me diz por que Tá estragando tudo Com esse assunto agora Isso não é hora,Henrique & Juliano,2015,15,https://www.letras.mus.br/henrique-e-juliano/deixa-ela-saber/,-1
1320,Deixa Ela Saber,musica1320,musica1320_trecho2,Quer saber o que? Se a verdade vai doer Você já sabe a resposta E parece que gosta,Henrique & Juliano,2015,18,https://www.letras.mus.br/henrique-e-juliano/deixa-ela-saber/,-1
1320,Deixa Ela Saber,musica1320,musica1320_trecho6,"Deixa ela saber Que agora eu vou ficar Se você me aceitar, nem pra casa eu vou voltar Nunca mais eu volto lá",Henrique & Juliano,2015,23,https://www.letras.mus.br/henrique-e-juliano/deixa-ela-saber/,-1
265,Deixa Eu,musica265,musica265_trecho2,"Ô queridona Te dói me ver seguindo a vida adiante Desculpa, cê deixou de ser interessante Por essa cê não esperava",Murilo Huff,2025,21,https://www.letras.mus.br/murilo-huff/deixa-eu/,-1
265,Deixa Eu,musica265,musica265_trecho11,Cê me largou achando que eu ia cair no choro Mas o choro errou de olho Deixa eu,Murilo Huff,2025,18,https://www.letras.mus.br/murilo-huff/deixa-eu/,-1
1208,Deixa Falar,musica1208,musica1208_trecho10,"Vai, mais eu fico pop Tô solteiro, ligeiro, pegando as top",Fernando e Sorocaba,2013,11,https://www.letras.mus.br/fernando-sorocaba/deixa-falar-homens-e-anjos/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho1,"Já tentei te convencer de tudo quanto é jeito Antes que o mundo desabasse todo de uma vez Fiquei perdido sem você, no meio de um deserto Me perguntando se ainda sobreviverei",João Bosco & Vinícius,2010,32,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho3,"Eu deixaria tudo se você ficasse Meus sonhos, meu passado, minha religião Depois de tudo, estás fugindo dos meus braços Deixando o silêncio dessa solidão Não sei mais o que eu faria Desejos, loucuras, todas fantasias Nada tenho a perder Diz pra mim O que mais você quer da minha vida?",João Bosco & Vinícius,2010,51,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho5,"Mesmo que eu te diga: Estou morrendo um pouco a cada dia Mesmo que eu te peça: Por favor, vamos recomeçar Porque a saudade está quebrando o que resta da minha ilusão Preciso juntar os pedaços dentro do meu coração Por isso eu juro que",João Bosco & Vinícius,2010,45,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho6,"Eu deixaria tudo se você ficasse Meus sonhos, meu passado, minha religião Depois de tudo, estás fugindo dos meus braços Deixando o silêncio dessa solidão Não sei mais o que eu faria Desejos, loucuras, todas fantasias Nada tenho a perder Diz pra mim O que mais você quer?",João Bosco & Vinícius,2010,48,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho7,"Por isso eu juro que Eu deixaria tudo se você ficasse Meus sonhos, meu passado, minha religião Depois de tudo, está fugindo dos meus braços Deixando o silêncio dessa solidão Não sei mais o que eu faria Desejos, loucuras, todas fantasias Nada tenho a perder Diz pra mim O que mais você quer da minha vida?",João Bosco & Vinícius,2010,56,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho2,"E o riso solto no ar De quem ama, se entrega e aceita o que vier Eu nunca mais vou deixar, minha pequena",Humberto e Ronaldo,2009,23,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho4,"E deixe o tempo ver, ver no que vai dar O nosso amor é puro, sempre vai durar Não penso em te perder, nem penso em te deixar Tá frio, o céu tão claro e eu a te amar",Humberto e Ronaldo,2009,39,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho5,"E deixe o tempo ver, ver no que vai dar O nosso amor é puro, sempre vai durar Não penso em te perder, nem penso em te deixar A chama da paixão está em seu olhar",Humberto e Ronaldo,2009,36,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho8,"E deixe o tempo ver, ver no que vai dar O nosso amor é puro, sempre vai durar Não penso em te perder, nem penso em te deixar A chama da paixão está em seu olhar Ha ha, seu olhar",Humberto e Ronaldo,2009,40,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
544,DEJA VU (part. Ana Castela),musica544,musica544_trecho1,"Ana, deixa eu te falar uma coisa",Luan Santana,2023,7,https://www.letras.mus.br/luan-santana/deja-vu-part-ana-castela/,-1
544,DEJA VU (part. Ana Castela),musica544,musica544_trecho4,"Sou aquela saudade ruim que você quer sentir Sou a pessoa que odeia, mas quer bem aí Eu sou aquele nunca mais que cê quer repetir Que eu tenho a voz que te arrepia, mas não quer ouvir",Luan Santana,2023,38,https://www.letras.mus.br/luan-santana/deja-vu-part-ana-castela/,-1
