ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,topic
1583,Criação Divina (part. Paula Fernandes),musica1583,musica1583_trecho4,"Deus criou pra cada um seu próprio dom Junto com cada talento uma missão Pra uns a força, astúcia, a fama e o poder Pra outros deu a inquietude do saber",Zezé Di Camargo & Luciano,2012,31,https://www.letras.mus.br/zeze-di-camargo-e-luciano/criacao-divina/,-1
1583,Criação Divina (part. Paula Fernandes),musica1583,musica1583_trecho5,"Da pedra fez o diamante, a prata, o ouro E deu pra cada criatura um tesouro Ele guardou a jóia de maior valor Deu de presente pra este humilde cantador",Zezé Di Camargo & Luciano,2012,30,https://www.letras.mus.br/zeze-di-camargo-e-luciano/criacao-divina/,-1
512,Criança Pequena - Família,musica512,musica512_trecho2,"Idade chega, responsa chega, o tempo começa a voar Troca ingresso de festa Por lista de material escolar Muda demais A cabeça da gente depois que vira pai",Diego e Victor Hugo,2025,28,https://www.letras.mus.br/diego-victor-hugo/familia/,-1
512,Criança Pequena - Família,musica512,musica512_trecho3,"E quando alguém me pergunta o que me motiva todos os dias Por quem eu iria pra guerra, por quem eu daria minha vida Não é o dinheiro, não é o sucesso, esquece a correria E a resposta seria A minha família",Diego e Victor Hugo,2025,42,https://www.letras.mus.br/diego-victor-hugo/familia/,-1
512,Criança Pequena - Família,musica512,musica512_trecho8,Esquece a correria E a resposta seria A minha família,Diego e Victor Hugo,2025,10,https://www.letras.mus.br/diego-victor-hugo/familia/,-1
848,Cronômetro,musica848,musica848_trecho1,"Tá vendo essa garrafa na mesa? Ela vai ser meu cronômetro Contagem regressiva, a minha ampulheta",Matheus & Kauan,2024,16,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
848,Cronômetro,musica848,musica848_trecho2,Assim que cê sair da minha vida E a porta da sala fazer: Pá! Essa tampinha aqui vai fazer: Cleck! E os segundos pra você se arrepender Vão ser contados nos seiscentos ml,Matheus & Kauan,2024,33,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
848,Cronômetro,musica848,musica848_trecho4,"E quando faltar só um copo pra garrafa acabar Acabou seu tempo, acabou a gente Porque amor frio e cerveja quente Eu deixo pra outro tomar Eu deixo pra outro pegar e amar Eu deixo pra lá",Matheus & Kauan,2024,37,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
848,Cronômetro,musica848,musica848_trecho5,Assim que cê sair da minha vida E a porta da sala fazer: Pá! Essa tampinha aqui vai fazer: Cleck! E os segundos pra você se arrepender Vão ser contados nos seiscentos,Matheus & Kauan,2024,32,https://www.letras.mus.br/matheus-kauan/cronometro/,-1
27,Cuida Bem Dela,musica27,musica27_trecho2,Esse é meu único aviso Se ela quis ficar contigo Faça ela feliz Faça ela feliz,Henrique & Juliano,2014,16,https://www.letras.mus.br/henrique-e-juliano/cuida-bem-dela/,-1
27,Cuida Bem Dela,musica27,musica27_trecho3,"Cuida bem dela Você não vai conhecer alguém melhor que ela Promete pra mim O que você jurar pra ela, você vai cumprir Cuida bem dela Ela gosta que reparem no cabelo dela Foi por um triz Mas fui incapaz de ser o que ela sempre quis Faça ela feliz",Henrique & Juliano,2014,50,https://www.letras.mus.br/henrique-e-juliano/cuida-bem-dela/,-1
27,Cuida Bem Dela,musica27,musica27_trecho6,"Cuida bem dela Você não vai conhecer alguém melhor que ela Promete pra mim O que você jurar pra ela, você vai cumprir Cuida bem dela Ela gosta que reparem no cabelo dela Foi por um triz Mas fui incapaz de ser o que ela sempre quis",Henrique & Juliano,2014,47,https://www.letras.mus.br/henrique-e-juliano/cuida-bem-dela/,-1
27,Cuida Bem Dela,musica27,musica27_trecho7,"Cuida bem dela Você não vai conhecer alguém melhor que ela Promete pra mim O que você jurar pra ela, você vai cumprir Cuida bem dela Ela gosta que reparem no cabelo dela Foi por um triz Mas fui incapaz de ser o que ela sempre quis Faça ela feliz, uou",Henrique & Juliano,2014,51,https://www.letras.mus.br/henrique-e-juliano/cuida-bem-dela/,-1
1137,Cuidar Mais de Mim,musica1137,musica1137_trecho4,"Tá complicado esquecer teu sorriso O sentimento, a paixão que ficou Serão pra sempre os mesmos encantos Mas, no momento, eu desejo outro amor",Paula Fernandes,2012,24,https://www.letras.mus.br/paula-fernandes/cuidar-mais-de-mim/,-1
1137,Cuidar Mais de Mim,musica1137,musica1137_trecho8,"Tá complicado esquecer teu sorriso O sentimento, a paixão que ficou Serão pra sempre os mesmos encantos Mas, no momento, eu desejo outro amor Nesse momento eu desejo outro amor Nesse momento eu desejo outro amor",Paula Fernandes,2012,36,https://www.letras.mus.br/paula-fernandes/cuidar-mais-de-mim/,-1
1585,Curtição,musica1585,musica1585_trecho3,Me diz pra quê? Fazer tanto charminho Tá perdendo seu tempo Sem me dar carinho,João Bosco & Vinícius,2009,15,https://www.letras.mus.br/joao-bosco-viniciusacustico/1481906/,-1
1585,Curtição,musica1585,musica1585_trecho4,Assuma de vez Que quer me amar Quem desdenha quer comprar,João Bosco & Vinícius,2009,11,https://www.letras.mus.br/joao-bosco-viniciusacustico/1481906/,-1
970,Da Cor do Pecado,musica970,musica970_trecho3,"Falei pra ela que o lugar dela é do meu lado Mostrei pra ela que sou um homem apaixonado Vem ser só minha, beleza sobrenatural Você é linda, rainha do meu carnaval",Fernando e Sorocaba,2009,32,https://www.letras.mus.br/fernando-sorocaba/1439184/,-1
970,Da Cor do Pecado,musica970,musica970_trecho7,"Falei pra ela que o que eu sinto é infinito Mostrei pra ela que do meu lado é o paraíso Vem, incendeia Esse meu peito com paixão Me deixa louco, vai requebrando até o chão",Fernando e Sorocaba,2009,35,https://www.letras.mus.br/fernando-sorocaba/1439184/,-1
32,De Quem É a Culpa?,musica32,musica32_trecho1,"Exagerado, sim Sou mais você que eu Sobrevivo de olhares E alguns abraços que me deu",Marília Mendonça,2017,16,https://www.letras.mus.br/marilia-mendonca/de-quem-e-a-culpa/,-1
32,De Quem É a Culpa?,musica32,musica32_trecho2,"E o que vai ser de mim E o meu assunto que não muda? Minha cabeça não ajuda Loucura, tortura",Marília Mendonça,2017,20,https://www.letras.mus.br/marilia-mendonca/de-quem-e-a-culpa/,-1
32,De Quem É a Culpa?,musica32,musica32_trecho3,"E que se dane a minha postura Se eu mudei, você não viu Eu só queria ter você por perto Mas você sumiu",Marília Mendonça,2017,23,https://www.letras.mus.br/marilia-mendonca/de-quem-e-a-culpa/,-1
32,De Quem É a Culpa?,musica32,musica32_trecho4,"É tipo um vício que não tem mais cura E agora, de quem é a culpa? A culpa é sua por ter esse sorriso Ou a culpa é minha por me apaixonar por ele? Só isso",Marília Mendonça,2017,36,https://www.letras.mus.br/marilia-mendonca/de-quem-e-a-culpa/,-1
32,De Quem É a Culpa?,musica32,musica32_trecho6,"Não finja que eu não tô falando com você Ninguém entende o que eu tô passando Quem é você, que eu não conheço mais? Me apaixonei pelo que eu inventei de você",Marília Mendonça,2017,32,https://www.letras.mus.br/marilia-mendonca/de-quem-e-a-culpa/,-1
32,De Quem É a Culpa?,musica32,musica32_trecho7,"Mas você sumiu É tipo um vício que não tem mais cura E agora, de quem é a culpa? A culpa é sua por ter esse sorriso Ou a culpa é minha por me apaixonar por ele? Só isso",Marília Mendonça,2017,39,https://www.letras.mus.br/marilia-mendonca/de-quem-e-a-culpa/,-1
489,De Tanto Te Querer,musica489,musica489_trecho3,Eu não desisto do que eu quero Mas não me desespero Te espero Na tarde quente ou madrugada fria Na tristeza ou na alegria,Jorge & Mateus,2007,24,https://www.letras.mus.br/jorge-mateus/1068908/,-1
768,De Trás Pra Frente,musica768,musica768_trecho1,"O problema dos erros é que às vezes eles beijam bem E olha eu aqui, hein? Errando de novo O problema dos erros é que às vezes eles fazem bem Como ninguém E a gente fica bobo",Henrique & Juliano,2017,37,https://www.letras.mus.br/henrique-e-juliano/de-tras-pra-frente/,-1
768,De Trás Pra Frente,musica768,musica768_trecho2,"Bobo, já sabendo que não vai dar certo Mas é bem pior não ter você por perto E se eu for errando assim, vai que eu acerto Vou adiando o fim só pra viver nesse presente incerto",Henrique & Juliano,2017,37,https://www.letras.mus.br/henrique-e-juliano/de-tras-pra-frente/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho2,"Vou deixando aqui na Sampa, na capital da garoa Um forte abraço e um beijo pra uma meiga pessoa Que me deu muita atenção Quis me dar seu coração Mas eu falei numa boa",Amado Edílson,2019,34,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho3,Menina dos olhos negros igual asas de anum Não queira se apaixonar por um vaqueiro comum Hoje mesmo eu vou embora Eu sei que você me adora Mas vou lhe deixar no sul,Amado Edílson,2019,33,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho4,Já sinto o cheiro da terra só de pensar em voltar Já ouço o gado berrando esperando eu regressar Tem um chocalho tinindo Meu cachorro está latindo No terreiro a me esperar,Amado Edílson,2019,32,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho6,"Quero ficar para sempre no meu querido Piauí Berço da minha existência, torrão que eu nunca esqueci Vou voltar pra macambira Pra recuperar a vida E os valores que perdi",Amado Edílson,2019,30,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
1057,De Volta Pra Macambira,musica1057,musica1057_trecho7,Vou voltar pra macambira Pra recuperar a vida E os valores que perdi,Amado Edílson,2019,13,https://www.letras.mus.br/amado-edilson/de-volta-pra-macambira/,-1
774,Decide Aí,musica774,musica774_trecho3,"Eu não vou te esquecer Em questão de segundo Mas pra facilitar, pego minhas coisas E sumo, eu sumo",Matheus & Kauan,2016,19,https://www.letras.mus.br/matheus-kauan/decide-ai/,-1
774,Decide Aí,musica774,musica774_trecho4,"Decide aí, enquanto eu vou dar uma volta na cidade Mas pense bem pra depois não se arrepender No supermercado não vai me comprar Na farmácia não vende remédio pra saudade",Matheus & Kauan,2016,31,https://www.letras.mus.br/matheus-kauan/decide-ai/,-1
1317,Deixa a Gente Quieto (part. Henrique & Juliano),musica1317,musica1317_trecho1,"Quem falou Que querer não é poder? Eu te quero, e você pode Fazer de mim o que quiser",João Bosco & Vinícius,2016,19,https://www.letras.mus.br/joao-bosco-viniciusacustico/deixa-a-gente-quieto/,-1
1317,Deixa a Gente Quieto (part. Henrique & Juliano),musica1317,musica1317_trecho2,"Quem falou Que dois corpos não ocupam O mesmo espaço, nunca viu Nem de perto o nosso abraço",João Bosco & Vinícius,2016,18,https://www.letras.mus.br/joao-bosco-viniciusacustico/deixa-a-gente-quieto/,-1
1320,Deixa Ela Saber,musica1320,musica1320_trecho1,Me diz por que Tá estragando tudo Com esse assunto agora Isso não é hora,Henrique & Juliano,2015,15,https://www.letras.mus.br/henrique-e-juliano/deixa-ela-saber/,-1
1320,Deixa Ela Saber,musica1320,musica1320_trecho2,Quer saber o que? Se a verdade vai doer Você já sabe a resposta E parece que gosta,Henrique & Juliano,2015,18,https://www.letras.mus.br/henrique-e-juliano/deixa-ela-saber/,-1
1320,Deixa Ela Saber,musica1320,musica1320_trecho4,O nosso pouco tempo é tão contado Não tem por que procurar um culpado Vamos com cuidado Se descobrirem ta tudo acabado Mas pensando bem,Henrique & Juliano,2015,25,https://www.letras.mus.br/henrique-e-juliano/deixa-ela-saber/,-1
1320,Deixa Ela Saber,musica1320,musica1320_trecho5,Deixa ela saber Que eu tô é com você Se aconteceu com a gente Foi por que ela estava ausente,Henrique & Juliano,2015,20,https://www.letras.mus.br/henrique-e-juliano/deixa-ela-saber/,-1
265,Deixa Eu,musica265,musica265_trecho3,Que a nossa terminada foi a terminada,Murilo Huff,2025,7,https://www.letras.mus.br/murilo-huff/deixa-eu/,-1
1208,Deixa Falar,musica1208,musica1208_trecho4,"Deixa falar Quanto mais o povo comenta Mais aumenta minha audiência Mais eu fico pop Quanto mais sobe o meu ibope Mais aumenta a minha sorte Tô solteiro, ligeiro, pegando as top",Fernando e Sorocaba,2013,32,https://www.letras.mus.br/fernando-sorocaba/deixa-falar-homens-e-anjos/,-1
1208,Deixa Falar,musica1208,musica1208_trecho9,"Deixa falar Quanto mais o povo comenta Mais aumenta minha audiência Mais eu fico pop Quanto mais sobe o meu ibope Mais aumenta a minha sorte Tô solteiro, ligeiro, pegando as top Deixa falar",Fernando e Sorocaba,2013,34,https://www.letras.mus.br/fernando-sorocaba/deixa-falar-homens-e-anjos/,-1
1208,Deixa Falar,musica1208,musica1208_trecho10,"Vai, mais eu fico pop Tô solteiro, ligeiro, pegando as top",Fernando e Sorocaba,2013,11,https://www.letras.mus.br/fernando-sorocaba/deixa-falar-homens-e-anjos/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho2,"Meu sentimento sem você ficou tão triste e vazio Já percebi que, sem o seu amor, eu não renascerei Porque a saudade está quebrando o que resta da minha ilusão Preciso juntar os pedaços dentro do meu coração Por isso eu juro que",João Bosco & Vinícius,2010,43,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho3,"Eu deixaria tudo se você ficasse Meus sonhos, meu passado, minha religião Depois de tudo, estás fugindo dos meus braços Deixando o silêncio dessa solidão Não sei mais o que eu faria Desejos, loucuras, todas fantasias Nada tenho a perder Diz pra mim O que mais você quer da minha vida?",João Bosco & Vinícius,2010,51,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho5,"Mesmo que eu te diga: Estou morrendo um pouco a cada dia Mesmo que eu te peça: Por favor, vamos recomeçar Porque a saudade está quebrando o que resta da minha ilusão Preciso juntar os pedaços dentro do meu coração Por isso eu juro que",João Bosco & Vinícius,2010,45,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho6,"Eu deixaria tudo se você ficasse Meus sonhos, meu passado, minha religião Depois de tudo, estás fugindo dos meus braços Deixando o silêncio dessa solidão Não sei mais o que eu faria Desejos, loucuras, todas fantasias Nada tenho a perder Diz pra mim O que mais você quer?",João Bosco & Vinícius,2010,48,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1561,Deixaria Tudo,musica1561,musica1561_trecho7,"Por isso eu juro que Eu deixaria tudo se você ficasse Meus sonhos, meu passado, minha religião Depois de tudo, está fugindo dos meus braços Deixando o silêncio dessa solidão Não sei mais o que eu faria Desejos, loucuras, todas fantasias Nada tenho a perder Diz pra mim O que mais você quer da minha vida?",João Bosco & Vinícius,2010,56,https://www.letras.mus.br/joao-bosco-viniciusacustico/1662573/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho2,"E o riso solto no ar De quem ama, se entrega e aceita o que vier Eu nunca mais vou deixar, minha pequena",Humberto e Ronaldo,2009,23,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho4,"E deixe o tempo ver, ver no que vai dar O nosso amor é puro, sempre vai durar Não penso em te perder, nem penso em te deixar Tá frio, o céu tão claro e eu a te amar",Humberto e Ronaldo,2009,39,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho5,"E deixe o tempo ver, ver no que vai dar O nosso amor é puro, sempre vai durar Não penso em te perder, nem penso em te deixar A chama da paixão está em seu olhar",Humberto e Ronaldo,2009,36,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
1154,Deixe o Tempo Ver,musica1154,musica1154_trecho8,"E deixe o tempo ver, ver no que vai dar O nosso amor é puro, sempre vai durar Não penso em te perder, nem penso em te deixar A chama da paixão está em seu olhar Ha ha, seu olhar",Humberto e Ronaldo,2009,40,https://www.letras.mus.br/humberto-ronaldo/1387917/,-1
544,DEJA VU (part. Ana Castela),musica544,musica544_trecho2,"Você não precisa de nenhum livro de autoajuda Você só precisa de um cheiro meu na sua nuca Você não precisa de uma sessão de terapia, não Você só precisa de uma noite mal dormida",Luan Santana,2023,35,https://www.letras.mus.br/luan-santana/deja-vu-part-ana-castela/,-1
544,DEJA VU (part. Ana Castela),musica544,musica544_trecho8,"Você que não soube me amar e perdeu Cê não tem coração e quer cuidar do meu E o pior é que meu corpo ainda quer grudar no seu Se eu te desbloqueio agora, aí o erro vai ser meu",Luan Santana,2023,40,https://www.letras.mus.br/luan-santana/deja-vu-part-ana-castela/,-1
860,Dependente,musica860,musica860_trecho2,"Eu não sei andar sozinho Com minhas forças eu não consigo Eu preciso ser guiado por ti, preciso ser ajudado por ti Preciso ser alimentado por ti, senão eu não vou conseguir",Alisson Santos,2019,32,https://www.letras.mus.br/alisson-santos/dependente/,-1
860,Dependente,musica860,musica860_trecho12,"E contemplando face a face todos nós cantaremos: Santo De dor, de angústia e de tristeza nunca mais Choraremos de novo",Alisson Santos,2019,21,https://www.letras.mus.br/alisson-santos/dependente/,-1
940,Desatino,musica940,musica940_trecho2,Sei que já é madrugada E o meu sono que não vem Será que me convém Sair assim cortando estrada,Daniel,2005,20,https://www.letras.mus.br/daniel/134999/,-1
571,Desbloqueado,musica571,musica571_trecho1,"É, não é que seu espelho anda diferente? Tá refletindo um sorriso muito mais atraente Notei que seu cabelo tem mais brilho e tá cheia de vida Seu olhar confirma que se sente muito mais bonita",Diego e Victor Hugo,2021,36,https://www.letras.mus.br/diego-victor-hugo/desbloqueado/,-1
571,Desbloqueado,musica571,musica571_trecho2,"A minha mão te procurou, não te sentiu Disparei o meu sorriso que não te atingiu Resumiu o meu beijo em dois, três segundos e saiu",Diego e Victor Hugo,2021,26,https://www.letras.mus.br/diego-victor-hugo/desbloqueado/,-1
571,Desbloqueado,musica571,musica571_trecho5,"Cê já contou pra ele da gente? Não esconde nada, não mente E esse digitando aí? Tá demorando, tá me consumindo, oh",Diego e Victor Hugo,2021,22,https://www.letras.mus.br/diego-victor-hugo/desbloqueado/,-1
571,Desbloqueado,musica571,musica571_trecho7,"Oh, a minha mão te procurou, não te sentiu Disparei o meu sorriso que não te atingiu Resumiu o meu beijo em dois, três segundos e saiu",Diego e Victor Hugo,2021,27,https://www.letras.mus.br/diego-victor-hugo/desbloqueado/,-1
249,Descer Pra BC (part. DJ Ari SL),musica249,musica249_trecho1,Papai deixou uma herança bem gorda pra mim Tem terra pra plantar e pra criar uns gadin Mas eu me dei conta que isso não é pra mim Prefiro pé na areia do que pé no capim,Brenno & Matheus,2024,37,https://www.letras.mus.br/brenno-e-matheus/descer-pra-bc-part-dj-ari-sl/,-1
1584,Desculpas,musica1584,musica1584_trecho2,O seu carro quebrou O celular pifou O e-mail não chegou O trânsito parou,Luan Santana,2011,14,https://www.letras.mus.br/luan-santana/1854566/,-1
1584,Desculpas,musica1584,musica1584_trecho3,O dinheiro não deu A hora esqueceu Furaram seu pneu Roubaram o que era seu,Luan Santana,2011,15,https://www.letras.mus.br/luan-santana/1854566/,-1
1147,Deserto,musica1147,musica1147_trecho1,Vou construir um edifício No meio do seu deserto Pra ver se chego perto De ter sua atenção,Thaeme e Thiago,2013,18,https://www.letras.mus.br/thaeme-thiago/deserto/,-1
1147,Deserto,musica1147,musica1147_trecho13,Vou construir um edifício No meio do seu deserto,Thaeme e Thiago,2013,9,https://www.letras.mus.br/thaeme-thiago/deserto/,-1
710,Desliga,musica710,musica710_trecho2,"Pode ser que eu te ligue em alta madrugada querendo te ver Pois o meu coração se arrasta no chão quando lembra você Se a bebida travar as palavras e eu começar a chorar Por favor, desliga",Bruno & Marrone,2009,37,https://www.letras.mus.br/bruno-e-marrone/1460892/,-1
766,Desocupa (part. Cleber e Cauan),musica766,musica766_trecho2,"Se meu coração não é mais seu lugar, desocupa É loucura deixar um solteiro preso Se lugar de solteiro é na rua, no mei da bagunça Pegando gente nua Ou você me solta ou me segura",Matheus Vargas,2025,36,https://www.letras.mus.br/matheus-vargas/desocupa-part-cleber-e-cauan/,-1
431,Despedida de Casal,musica431,musica431_trecho2,Ela passou a noite sorrindo Falou que eu tava lindo Queria que a noite fosse inesquecível E foi,Gustavo Mioto,2020,18,https://www.letras.mus.br/gustavo-mioto/despedida-de-casal/,-1
431,Despedida de Casal,musica431,musica431_trecho3,Foi nosso jantar à luz de adeus Nossa despedida de casal Ela terminou sem derramar nenhuma lágrima E eu ainda não digeri esse final,Gustavo Mioto,2020,24,https://www.letras.mus.br/gustavo-mioto/despedida-de-casal/,-1
917,Destino,musica917,musica917_trecho1,O destino deve estar nos olhando Com aquela cara de quem diz Eu tentei juntar vocês dois,Lucas Lucco,2014,17,https://www.letras.mus.br/lucas-lucco/o-destino/,-1
917,Destino,musica917,musica917_trecho2,"O destino deve estar nos olhando Decepcionado Que pena, que pena",Lucas Lucco,2014,11,https://www.letras.mus.br/lucas-lucco/o-destino/,-1
917,Destino,musica917,musica917_trecho11,Não foi amor E o que faltou? Foi o que então? Não me pergunte não,Lucas Lucco,2014,15,https://www.letras.mus.br/lucas-lucco/o-destino/,-1
694,Detalhe Bobo,musica694,musica694_trecho6,Se eu te ver beijando ao vivo vai doer Evita me esquecer na minha frente Vai ser difícil ver a nossa história De amor com personagens diferentes,Simone Mendes,2025,27,https://www.letras.mus.br/simone-mendes/detalhe-bobo/,-1
797,Deus Coloca O Chão (part. Deive Leonardo),musica797,musica797_trecho1,"Que graça teria se a vida sempre fosse do jeito que a gente quer? Que graça teria se a vida sempre fosse do jeito que a gente quer E não do jeito que Deus quer? Não teria graça, né? Por que que a gente ia ter fé?",Felipe Araújo,2025,47,https://www.letras.mus.br/felipe-araujo/deus-coloca-o-chao-part-deive-leonardo/,-1
797,Deus Coloca O Chão (part. Deive Leonardo),musica797,musica797_trecho2,Já reparou que o Sol brilha bem mais depois de uma chuva? Repara de novo que o olho brilha mais depois do choro Todo não que você escutar É pra você tá preparado quando o sim chegar,Felipe Araújo,2025,37,https://www.letras.mus.br/felipe-araujo/deus-coloca-o-chao-part-deive-leonardo/,-1
797,Deus Coloca O Chão (part. Deive Leonardo),musica797,musica797_trecho3,"Tudo, tudo que eu tenho hoje É bem mais que sonhei no início Deus nunca brinca em serviço Tudo, tudo que eu tenho hoje É bem mais que sonhei no início Deus nunca brinca em serviço",Felipe Araújo,2025,36,https://www.letras.mus.br/felipe-araujo/deus-coloca-o-chao-part-deive-leonardo/,-1
797,Deus Coloca O Chão (part. Deive Leonardo),musica797,musica797_trecho4,"Preocupa não Quando cê coloca o pé, Deus coloca o chão Quando cê coloca o pé, Deus coloca o chão Quando cê coloca o pé",Felipe Araújo,2025,25,https://www.letras.mus.br/felipe-araujo/deus-coloca-o-chao-part-deive-leonardo/,-1
797,Deus Coloca O Chão (part. Deive Leonardo),musica797,musica797_trecho6,"Preocupa não Quando cê coloca o pé, Deus coloca o chão Quando cê coloca o pé, Deus coloca o chão Quando cê coloca o pé, Deus coloca o chão Quando cê coloca o pé, Deus coloca o chão",Felipe Araújo,2025,38,https://www.letras.mus.br/felipe-araujo/deus-coloca-o-chao-part-deive-leonardo/,-1
797,Deus Coloca O Chão (part. Deive Leonardo),musica797,musica797_trecho13,"Tudo, tudo que eu tenho hoje É bem mais do que sonhei no início Deus nunca brinca em serviço Tudo, tudo que eu tenho hoje É bem mais que sonhei no início Deus nunca brinca em serviço",Felipe Araújo,2025,37,https://www.letras.mus.br/felipe-araujo/deus-coloca-o-chao-part-deive-leonardo/,-1
797,Deus Coloca O Chão (part. Deive Leonardo),musica797,musica797_trecho14,"Preocupa não Quando cê coloca o pé, Deus coloca o chão Quando se coloca o pé, Deus coloca o chão Quando cê coloca o pé, Deus coloca o chão Quando cê coloca o pé, Deus coloca o chão Quando cê coloca o pé, Deus coloca o chão",Felipe Araújo,2025,47,https://www.letras.mus.br/felipe-araujo/deus-coloca-o-chao-part-deive-leonardo/,-1
1036,Deus É Caipira,musica1036,musica1036_trecho1,"Acho que Deus é caipira Deus deve morar na roça O Eterno deve ter uma casinha No curral, umas vaquinha E um cavalo que marcha e não trota",Eduardo Costa,2025,28,https://www.letras.mus.br/eduardo-costa/deus-e-caipira/,-1
1036,Deus É Caipira,musica1036,musica1036_trecho2,"Deus deve ouvir umas modinha sertaneja Que conta a história do sertão E fala de um povo trabalhador Que, na roça, é professor Mas chamam de peão",Eduardo Costa,2025,27,https://www.letras.mus.br/eduardo-costa/deus-e-caipira/,-1
1036,Deus É Caipira,musica1036,musica1036_trecho3,E Ele deve amar um cafezinho E gostar de um queijinho Derretido no pão E mesmo Ele sendo onipotente Deve amar ver a semente Brotando no chão,Eduardo Costa,2025,27,https://www.letras.mus.br/eduardo-costa/deus-e-caipira/,-1
1036,Deus É Caipira,musica1036,musica1036_trecho7,Ele deve amar um cafezinho E gostar de um queijinho Derretido no pão E mesmo Ele sendo onipotente Deve amar ver a semente Brotando no chão,Eduardo Costa,2025,26,https://www.letras.mus.br/eduardo-costa/deus-e-caipira/,-1
670,DEUS É MUITO BOM,musica670,musica670_trecho2,"Se eu sou quem eu sou É porque você chegou e arrumou A bagunça, o caos Meu milagre mais real",Luan Santana,2023,20,https://www.letras.mus.br/luan-santana/deus-e-muito-bom/,-1
670,DEUS É MUITO BOM,musica670,musica670_trecho6,"Se eu sou quem eu sou É porque você chegou e arrumou A bagunça, o caos, mm Meu milagre mais real",Luan Santana,2023,21,https://www.letras.mus.br/luan-santana/deus-e-muito-bom/,-1
447,Dia 1 (part. Murilo Huff),musica447,musica447_trecho1,"Dia 1 sem você Hoje eu acordei com um sentimento estranho Sei que não vai chegar mensagem sua, mesmo assim tô esperando Dia 2 sem você Hoje eu chorei pela primeira vez Não processei ainda essa transição de amor pra ex",Hugo Henrique,2025,41,https://www.letras.mus.br/hugo-henrique/dia-1/,-1
447,Dia 1 (part. Murilo Huff),musica447,musica447_trecho3,Eu esqueci que do lado daí Cê também tá me esquecendo Tá saindo e vivendo Te esqueci só até quando te vi Esbarrei com o passado E o mês inteiro foi por água abaixo,Hugo Henrique,2025,34,https://www.letras.mus.br/hugo-henrique/dia-1/,-1
447,Dia 1 (part. Murilo Huff),musica447,musica447_trecho5,"Dia 1 sem você (sem você) Hoje eu acordei com um sentimento estranho Sei que não vai chegar mensagem sua, mesmo assim tô esperando Dia 2 sem você Hoje eu chorei pela primeira vez Não processei ainda essa transição de amor pra ex",Hugo Henrique,2025,43,https://www.letras.mus.br/hugo-henrique/dia-1/,-1
447,Dia 1 (part. Murilo Huff),musica447,musica447_trecho7,Eu esqueci que do lado daí Cê também tá me esquecendo Tá saindo e vivendo (tá vivendo) Te esqueci só até quando eu te vi Esbarrei com o passado (com o passado) E o mês inteiro foi por água abaixo,Hugo Henrique,2025,40,https://www.letras.mus.br/hugo-henrique/dia-1/,-1
933,Diga Sim,musica933,musica933_trecho2,A vida vai nos dar o chão Pra gente pisar Um tempo pra viver Um sonho pra sonhar,Jorge & Mateus,2012,18,https://www.letras.mus.br/jorge-mateus/diga-sim/,-1
933,Diga Sim,musica933,musica933_trecho3,A vida vai nos dar o chão Se a gente quiser Depende de você Deixar o sol brilhar,Jorge & Mateus,2012,18,https://www.letras.mus.br/jorge-mateus/diga-sim/,-1
362,Discurso,musica362,musica362_trecho3,"Aquele moleque que vivia empinando bicicleta Hoje caiu no choro vendo seus filhos crescendo depressa Olhando daqui, vejo vários motivos de festa Pessoas que eu amo, sorrindo E, do meu lado, ela, sempre ela",Henrique & Juliano,2025,34,https://www.letras.mus.br/henrique-e-juliano/discurso/,-1
362,Discurso,musica362,musica362_trecho6,O pedido vai ser em silêncio Mas quem nos protege tá ouvindo,Henrique & Juliano,2025,12,https://www.letras.mus.br/henrique-e-juliano/discurso/,-1
